symbol,entry_date,src,year,month,combo,sub_signals,rank,board,buy_date,buy_price,sell_date,sell_price,net_pnl_pct,hold_bars,reason,tp,sl,risk_pct,mfe_pct,mae_pct,rr_exit,trend_state,breakout_date,breakout_price,breakout_kind,retrace_price,retrace_state,retrace_signal,stage_span,adx_span,last_event_kind,last_event_date,events_tail,j_p_valid,j_trend,j_trend_conf,j_timing,j_timing_conf,j_tpsl,j_tpsl_conf,j_direction,j_direction_conf
688623.SH,20260724,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260723"", ""detail"": ""双元科技:关于实际控制人、董事长、总经理提议公司回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260724"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,KCB,20260724,59.717,20260729,59.174,-1.3068,3,SL_HIT,75.23,59.174,0.909,3.7731425662460127,-1.7361948396431126,-1.0,down,20260717,60.988,BOS↓,63.14,retrace_ok,反抽受限(延续下跌),5,14,BOS↓,20260717,"[{""date"": ""20260608"", ""kind"": ""CHoCH↓"", ""level"": 65.338}, {""date"": ""20260611"", ""kind"": ""BOS↓"", ""level"": 63.402}, {""date"": ""20260717"", ""kind"": ""BOS↓"", ""level"": 60.988}]",0.35,strong_down,0.7,1.86,0.6,tp_sys_ok,0.53,down,0.74
002020.SZ,20260727,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260724"", ""detail"": ""京新药业:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260727"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,SZ_MAIN,20260727,13.325,20260812,14.24,6.4501,12,TIME_STOP,15.88,13.1,1.694,11.06608432017051,0.7849670553979671,4.051,down,20260724,13.57,CHoCH↓,,no_retrace,尚未反抽,6,40,CHoCH↓,20260724,"[{""date"": ""20260617"", ""kind"": ""BOS↓"", ""level"": 12.09}, {""date"": ""20260701"", ""kind"": ""CHoCH↑"", ""level"": 12.87}, {""date"": ""20260724"", ""kind"": ""CHoCH↓"", ""level"": 13.57}]",0.31,mild_down,0.5,1.84,0.63,tp_sys_ok,0.72,down,0.55
002318.SZ,20260727,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260724"", ""detail"": ""久立特材:回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20260727"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,SZ_MAIN,20260727,18.711,20260812,19.77,5.2487,12,TIME_STOP,30.58,16.633,11.105,14.63844797178131,4.53743787077121,0.51,down,20260707,22.46,BOS↓,21.97,no_retrace,尚未反抽,60,12,BOS↓,20260707,"[{""date"": ""20260424"", ""kind"": ""BOS↓"", ""level"": 28.72}, {""date"": ""20260514"", ""kind"": ""BOS↓"", ""level"": 28.85}, {""date"": ""20260707"", ""kind"": ""BOS↓"", ""level"": 22.46}]",0.36,strong_down,0.77,1.71,0.56,tp_sys_ok,0.64,down,0.54
002340.SZ,20260727,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260724"", ""detail"": ""格林美:关于取得金融机构股票回购专项贷款承诺函的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260727"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,SZ_MAIN,20260727,6.48,20260812,6.77,4.0666,12,TIME_STOP,7.89,6.03,6.95,8.487654320987659,-0.30864197530865445,0.644,down,20260716,6.35,BOS↓,6.67,retrace_fail,反抽收复(破位失败),8,34,BOS↓,20260716,"[{""date"": ""20260521"", ""kind"": ""CHoCH↓"", ""level"": 8.26}, {""date"": ""20260626"", ""kind"": ""BOS↓"", ""level"": 6.76}, {""date"": ""20260716"", ""kind"": ""BOS↓"", ""level"": 6.35}]",0.29,strong_down,0.74,1.79,0.47,tp_sys_ok,0.49,down,0.64
002722.SZ,20260727,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260724"", ""detail"": ""物产金轮:关于董事长提议回购公司股份的提示性公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260727"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20260727,11.52,20260804,12.52,8.188,6,TP2_RUNNER,12.52,11.412,0.933,12.500000000000021,2.430555555555558,9.302,down,20260722,11.62,BOS↓,11.96,retrace_ok,反抽受限(延续下跌),6,40,BOS↓,20260722,"[{""date"": ""20260521"", ""kind"": ""CHoCH↓"", ""level"": 14.541}, {""date"": ""20260624"", ""kind"": ""BOS↓"", ""level"": 12.251}, {""date"": ""20260722"", ""kind"": ""BOS↓"", ""level"": 11.62}]",0.31,strong_down,0.84,1.88,0.59,tp_sys_ok,0.58,down,0.66
300091.SZ,20260727,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260724"", ""detail"": ""*ST金灵:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260727"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20260727,2.39,20260812,2.59,7.9517,12,TIME_STOP,2.85,2.142,10.371,10.460251046025103,0.0,0.807,down,20260610,2.85,BOS↓,2.89,retrace_ok,反抽受限(延续下跌),9,1,BOS↓,20260610,"[{""date"": ""20260413"", ""kind"": ""BOS↑"", ""level"": 3.03}, {""date"": ""20260511"", ""kind"": ""CHoCH↓"", ""level"": 3.11}, {""date"": ""20260610"", ""kind"": ""BOS↓"", ""level"": 2.85}]",0.3,mild_down,0.39,1.93,0.75,tp_sys_ok,0.57,down,0.67
300906.SZ,20260727,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260724"", ""detail"": ""日月明:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260727"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20260727,22.34,20260805,26.31,15.8211,7,TP2_RUNNER,26.31,21.76,2.598,19.024171888988374,1.611459265890769,6.841,down,20260722,22.45,BOS↓,22.58,retrace_ok,反抽受限(延续下跌),19,33,BOS↓,20260722,"[{""date"": ""20260625"", ""kind"": ""BOS↓"", ""level"": 26.35}, {""date"": ""20260708"", ""kind"": ""BOS↓"", ""level"": 24.22}, {""date"": ""20260722"", ""kind"": ""BOS↓"", ""level"": 22.45}]",0.27,strong_down,0.73,1.89,0.57,tp_sys_ok,0.58,down,0.79
002888.SZ,20260728,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260727"", ""detail"": ""惠威科技:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260728"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,SZ_MAIN,20260728,15.731,20260813,18.48,17.0396,12,TIME_STOP,23.22,12.871,18.183,20.525583080649177,-2.613294683779266,0.961,down,20260706,20.51,CHoCH↓,20.43,retrace_ok,反抽受限(延续下跌),6,15,CHoCH↓,20260706,"[{""date"": ""20260506"", ""kind"": ""BOS↑"", ""level"": 19.045}, {""date"": ""20260618"", ""kind"": ""BOS↑"", ""level"": 20.67}, {""date"": ""20260706"", ""kind"": ""CHoCH↓"", ""level"": 20.51}]",0.33,strong_down,0.41,1.75,0.6,tp_sys_ok,0.55,down,0.72
002929.SZ,20260728,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260727"", ""detail"": ""润建股份:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260728"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20260728,50.767,20260730,43.976,-13.7508,2,SL_HIT,74.17,43.976,13.378,-1.8066783277391751,-15.023873682220025,-1.0,down,20260716,56.43,BOS↓,55.67,no_retrace,尚未反抽,9,3,BOS↓,20260716,"[{""date"": ""20260701"", ""kind"": ""CHoCH↑"", ""level"": 70.94}, {""date"": ""20260707"", ""kind"": ""CHoCH↓"", ""level"": 60.14}, {""date"": ""20260716"", ""kind"": ""BOS↓"", ""level"": 56.43}]",0.3,strong_down,0.5,1.52,0.4,tp_sys_ok,0.57,down,0.68
300467.SZ,20260728,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260727"", ""detail"": ""迅游科技:关于持股5%以上股东的一致行动人股份增持计划的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260728"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20260728,32.73,20260813,35.67,8.6106,12,TIME_STOP,39.38,25.975,20.64,13.962725328444847,-6.813321112129533,0.435,down,20260717,32.98,BOS↓,33.6,retrace_ok,反抽受限(延续下跌),2,2,BOS↓,20260717,"[{""date"": ""20260507"", ""kind"": ""BOS↑"", ""level"": 40.5}, {""date"": ""20260521"", ""kind"": ""CHoCH↓"", ""level"": 38.56}, {""date"": ""20260717"", ""kind"": ""BOS↓"", ""level"": 32.98}]",0.28,strong_down,0.46,1.83,0.62,tp_sys_ok,0.59,down,0.64
300925.SZ,20260728,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260727"", ""detail"": ""法本信息:关于收到控股股东、实际控制人、董事长兼总经理提议回购公司股份的提示性公""}, {""name"": ""入场(T+1)"", ""date"": ""20260728"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20260728,13.751,20260731,14.97,7.7715,3,TP2_RUNNER,14.97,13.218,3.875,14.463570187112307,2.682694475351055,2.287,down,20260724,13.55,BOS↓,13.93,retrace_fail,反抽收复(破位失败),12,17,BOS↓,20260724,"[{""date"": ""20260625"", ""kind"": ""CHoCH↓"", ""level"": 15.69}, {""date"": ""20260707"", ""kind"": ""BOS↓"", ""level"": 14.35}, {""date"": ""20260724"", ""kind"": ""BOS↓"", ""level"": 13.55}]",0.32,strong_down,0.7,1.65,0.35,tp_sys_ok,0.46,down,0.7
301252.SZ,20260728,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260727"", ""detail"": ""同星科技:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260728"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20260728,28.75,20260813,33.46,15.9517,12,TIME_STOP,48.0,22.058,23.275,19.8277541252748,-9.28569440966135,0.704,down,20260716,33.48,BOS↓,33.37,retrace_ok,反抽受限(延续下跌),10,3,BOS↓,20260716,"[{""date"": ""20260622"", ""kind"": ""CHoCH↑"", ""level"": 44.1}, {""date"": ""20260708"", ""kind"": ""CHoCH↓"", ""level"": 36.7}, {""date"": ""20260716"", ""kind"": ""BOS↓"", ""level"": 33.48}]",0.28,strong_down,0.64,1.64,0.5,tp_sys_ok,0.58,down,0.79
301290.SZ,20260728,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260727"", ""detail"": ""东星医疗:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260728"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20260728,25.61,20260813,28.85,11.6768,12,TIME_STOP,30.1,20.814,18.726,14.603670441233895,-5.818039828192112,0.676,down,20260720,25.5,BOS↓,25.6,retrace_ok,反抽受限(延续下跌),4,2,BOS↓,20260720,"[{""date"": ""20260622"", ""kind"": ""CHoCH↓"", ""level"": 28.21}, {""date"": ""20260713"", ""kind"": ""BOS↓"", ""level"": 26.02}, {""date"": ""20260720"", ""kind"": ""BOS↓"", ""level"": 25.5}]",0.25,strong_down,0.42,1.83,0.55,tp_sys_ok,0.56,down,0.75
301439.SZ,20260728,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260727"", ""detail"": ""泓淋电力:关于控股股东增持公司股份触及1%整数倍的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260728"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,CYB,20260728,14.216,20260813,15.29,7.137,12,TIME_STOP,18.38,12.032,15.367,15.078360203708385,-1.4518443487802846,0.491,down,20260707,15.34,BOS↓,15.48,retrace_ok,反抽受限(延续下跌),3,6,BOS↓,20260707,"[{""date"": ""20260529"", ""kind"": ""CHoCH↑"", ""level"": 17.52}, {""date"": ""20260625"", ""kind"": ""CHoCH↓"", ""level"": 17.02}, {""date"": ""20260707"", ""kind"": ""BOS↓"", ""level"": 15.34}]",0.3,strong_down,0.61,1.71,0.59,tp_sys_ok,0.54,down,0.72
301662.SZ,20260728,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260727"", ""detail"": ""宏工科技:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260728"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20260728,67.132,20260813,71.83,6.5845,12,TIME_STOP,131.007,55.139,17.865,9.039070844114349,-3.771530375276144,0.392,down,20260707,85.54,BOS↓,84.97,no_retrace,尚未反抽,16,15,BOS↓,20260707,"[{""date"": ""20260430"", ""kind"": ""BOS↑"", ""level"": 120.697}, {""date"": ""20260529"", ""kind"": ""CHoCH↓"", ""level"": 105.103}, {""date"": ""20260707"", ""kind"": ""BOS↓"", ""level"": 85.54}]",0.31,strong_down,0.76,1.64,0.47,tp_sys_ok,0.54,down,0.71
002023.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""海特高新:关于取得金融机构股票回购专项贷款承诺函的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20260729,8.93,20260814,10.77,20.1637,12,TIME_STOP,14.18,7.805,12.598,29.115341545352734,-0.33594624860021627,1.636,down,20260707,12.24,CHoCH↓,12.25,retrace_ok,反抽受限(延续下跌),4,25,CHoCH↓,20260707,"[{""date"": ""20260526"", ""kind"": ""CHoCH↓"", ""level"": 12.17}, {""date"": ""20260616"", ""kind"": ""CHoCH↑"", ""level"": 12.19}, {""date"": ""20260707"", ""kind"": ""CHoCH↓"", ""level"": 12.24}]",0.25,strong_down,0.56,1.67,0.53,tp_sys_ok,0.52,down,0.79
002722.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""物产金轮:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,SZ_MAIN,20260729,12.0,20260804,12.52,3.8525,4,TP2_RUNNER,12.52,11.2,6.667,8.000000000000007,0.5833333333333357,0.65,down,20260722,11.62,BOS↓,12.06,retrace_fail,反抽收复(破位失败),8,40,BOS↓,20260722,"[{""date"": ""20260521"", ""kind"": ""CHoCH↓"", ""level"": 14.541}, {""date"": ""20260624"", ""kind"": ""BOS↓"", ""level"": 12.251}, {""date"": ""20260722"", ""kind"": ""BOS↓"", ""level"": 11.62}]",0.31,strong_down,0.72,1.77,0.41,tp_sys_ok,0.49,down,0.6
002778.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""中晟高科:关于控股股东增持公司股份计划的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,SZ_MAIN,20260729,14.315,20260814,15.62,9.0299,12,TIME_STOP,16.6,12.635,11.736,14.631795129720437,-4.0194475879123175,0.777,down,20260720,14.16,BOS↓,15.01,retrace_fail,反抽收复(破位失败),7,4,BOS↓,20260720,"[{""date"": ""20260629"", ""kind"": ""BOS↓"", ""level"": 15.95}, {""date"": ""20260708"", ""kind"": ""BOS↓"", ""level"": 15.0}, {""date"": ""20260720"", ""kind"": ""BOS↓"", ""level"": 14.16}]",0.32,strong_down,0.69,1.9,0.48,tp_sys_ok,0.51,down,0.7
002812.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""恩捷股份:关于收到回购贷款承诺函的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,SZ_MAIN,20260729,51.797,20260814,56.3,8.2768,12,TIME_STOP,72.5,45.134,12.863,13.674976060297173,-1.0363574583758028,0.676,down,20260708,62.11,BOS↓,62.24,retrace_ok,反抽受限(延续下跌),10,36,BOS↓,20260708,"[{""date"": ""20260603"", ""kind"": ""BOS↓"", ""level"": 67.06}, {""date"": ""20260626"", ""kind"": ""BOS↓"", ""level"": 65.25}, {""date"": ""20260708"", ""kind"": ""BOS↓"", ""level"": 62.11}]",0.28,strong_down,0.81,1.75,0.58,tp_sys_ok,0.55,down,0.78
002820.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""桂发祥:关于出售已回购股份达1%暨出售结果及股份变动公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",2,SZ_MAIN,20260729,8.326,20260804,9.15,8.2918,4,TP2_RUNNER,9.15,7.459,10.417,12.059957482074001,0.7698867389711594,0.95,down,20260721,8.164,CHoCH↓,8.48,retrace_fail,反抽收复(破位失败),60,5,CHoCH↓,20260721,"[{""date"": ""20260626"", ""kind"": ""BOS↓"", ""level"": 8.274}, {""date"": ""20260716"", ""kind"": ""CHoCH↑"", ""level"": 8.82}, {""date"": ""20260721"", ""kind"": ""CHoCH↓"", ""level"": 8.164}]",0.29,mild_down,0.51,2.0,0.51,tp_sys_ok,0.56,down,0.67
002931.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""锋龙股份:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20260729,44.144,20260814,51.4,16.0042,12,TIME_STOP,83.57,37.608,14.807,21.55644808706032,-8.436234966847211,1.11,down,20260709,60.96,CHoCH↓,61.78,retrace_ok,反抽受限(延续下跌),14,6,CHoCH↓,20260709,"[{""date"": ""20260529"", ""kind"": ""CHoCH↓"", ""level"": 53.64}, {""date"": ""20260617"", ""kind"": ""CHoCH↑"", ""level"": 75.35}, {""date"": ""20260709"", ""kind"": ""CHoCH↓"", ""level"": 60.96}]",0.3,strong_down,0.41,1.74,0.58,tp_sys_ok,0.55,down,0.8
300690.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""双一科技:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20260729,20.99,20260731,20.82,-0.5519,2,SL_GAP,24.67,18.106,13.741,3.09671272034302,-0.8099094807050844,-0.059,down,20260708,21.68,BOS↓,22.54,retrace_ok,反抽受限(延续下跌),6,4,BOS↓,20260708,"[{""date"": ""20260602"", ""kind"": ""BOS↓"", ""level"": 24.683}, {""date"": ""20260625"", ""kind"": ""BOS↓"", ""level"": 22.603}, {""date"": ""20260708"", ""kind"": ""BOS↓"", ""level"": 21.68}]",0.3,strong_down,0.69,1.76,0.62,tp_sys_ok,0.58,down,0.78
301248.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""杰创智能:关于取得金融机构股票回购专项贷款承诺函的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,CYB,20260729,54.717,20260814,64.66,17.7349,12,TIME_STOP,89.49,44.274,19.085,31.804749137841238,-11.947409685784937,0.952,down,20260720,59.81,BOS↓,61.4,retrace_ok,反抽受限(延续下跌),6,4,BOS↓,20260720,"[{""date"": ""20260424"", ""kind"": ""CHoCH↑"", ""level"": 63.5}, {""date"": ""20260521"", ""kind"": ""CHoCH↓"", ""level"": 84.66}, {""date"": ""20260720"", ""kind"": ""BOS↓"", ""level"": 59.81}]",0.29,strong_down,0.54,1.75,0.57,tp_sys_ok,0.55,down,0.73
301305.SZ,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""朗坤科技:回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20260729,20.176,20260814,23.83,17.6735,12,TIME_STOP,33.19,18.155,10.02,23.115353733606938,1.6048611730653084,1.807,down,20260707,26.95,BOS↓,26.52,no_retrace,尚未反抽,3,40,BOS↓,20260707,"[{""date"": ""20260624"", ""kind"": ""BOS↑"", ""level"": 32.27}, {""date"": ""20260629"", ""kind"": ""CHoCH↓"", ""level"": 28.23}, {""date"": ""20260707"", ""kind"": ""BOS↓"", ""level"": 26.95}]",0.31,strong_down,0.79,1.65,0.51,tp_sys_ok,0.59,down,0.69
600186.SH,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""莲花控股:莲花控股股份有限公司关于以集中竞价交易方式回购股份的回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SH_MAIN,20260729,8.474,20260814,10.93,28.519,12,TIME_STOP,15.93,7.099,16.231,43.84499197583307,-9.37411498159163,1.785,down,20260717,9.09,CHoCH↓,9.39,retrace_ok,反抽受限(延续下跌),1,4,CHoCH↓,20260717,"[{""date"": ""20260602"", ""kind"": ""CHoCH↓"", ""level"": 9.8}, {""date"": ""20260617"", ""kind"": ""CHoCH↑"", ""level"": 13.7}, {""date"": ""20260717"", ""kind"": ""CHoCH↓"", ""level"": 9.09}]",0.3,mild_down,0.41,1.83,0.7,tp_sys_ok,0.56,down,0.76
600382.SH,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""广东明珠:广东明珠集团股份有限公司关于以集中竞价交易方式回购股份的方案暨回购报告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",7,SH_MAIN,20260729,6.25,20260814,6.32,0.718,12,TIME_STOP,9.68,5.122,18.046,9.119999999999994,-1.5999999999999903,0.062,down,20260717,5.76,BOS↓,6.22,retrace_fail,反抽收复(破位失败),11,19,BOS↓,20260717,"[{""date"": ""20260622"", ""kind"": ""CHoCH↓"", ""level"": 8.01}, {""date"": ""20260702"", ""kind"": ""BOS↓"", ""level"": 6.49}, {""date"": ""20260717"", ""kind"": ""BOS↓"", ""level"": 5.76}]",0.33,strong_down,0.68,1.67,0.41,tp_sys_ok,0.46,down,0.64
600580.SH,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""卧龙电驱:卧龙电驱关于以集合竞价交易方式回购股份的方案暨回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SH_MAIN,20260729,29.49,20260814,35.06,19.7701,12,TIME_STOP,39.49,26.449,10.311,32.519498134961,-2.9840623940318722,1.832,down,20260717,31.06,CHoCH↓,29.99,no_retrace,尚未反抽,2,4,CHoCH↓,20260717,"[{""date"": ""20260625"", ""kind"": ""BOS↓"", ""level"": 34.09}, {""date"": ""20260703"", ""kind"": ""CHoCH↑"", ""level"": 36.36}, {""date"": ""20260717"", ""kind"": ""CHoCH↓"", ""level"": 31.06}]",0.32,mild_down,0.52,1.69,0.59,tp_sys_ok,0.62,down,0.59
601799.SH,20260729,EVENT,2026,202607,insider-event,"[{""name"": ""披露日"", ""date"": ""20260728"", ""detail"": ""星宇股份:星宇股份关于以集中竞价交易方式回购股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20260729"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,SH_MAIN,20260729,93.09,20260814,94.43,1.0371,12,TIME_STOP,132.29,83.891,9.882,8.110779173206062,-1.159849048820638,0.146,down,20260717,87.28,BOS↓,95.09,retrace_fail,反抽收复(破位失败),1,23,BOS↓,20260717,"[{""date"": ""20260529"", ""kind"": ""CHoCH↓"", ""level"": 127.35}, {""date"": ""20260626"", ""kind"": ""BOS↓"", ""level"": 108.08}, {""date"": ""20260717"", ""kind"": ""BOS↓"", ""level"": 87.28}]",0.3,strong_down,0.76,1.68,0.41,tp_sys_ok,0.43,down,0.66
